Gene	Weight
KLHL8	0.0578939187570639
KLHL9	0.00182864832329208
KLK10	0.115567297658045
KLK11	0.0772802345994679
KLK12	0.371569011292459
KLK13	0.160842038768946
KLK1	0.213217944154624
KLK14	0.13679551185446
KLK15	0.206584993637734
KLK2	0.642883700906882
KLK3	0.803087810453362
KLK4	0.40252958593188
KLK5	0.253170660450971
KLK6	0.230108811403157
KLK7	0.220661076349661
KLK8	0.196887915429264
KLK9	0.125065406860634
KLKB1	0.436205983095274
KLKP1	0.160563544395842
KLRA1	0.0436691403624875
KLRAQ1	0.0160061926430973
KLRB1	0.129468296961912
KLRC1	0.0608433811223145
KLRC2	0.0265568565577172
KLRC3	0.0344318019788678
KLRC4	0.0451157462354955
KLRD1	0.0734152718715678
KLRF1	0.0303562509360723
KLRG1	0.010483570075839
KLRG2	0.0284668861187581
KLRK1	0.0793328732007533
KMO	0.234162241248728
KNCN	0.090983350273337
KNDC1	0.128165168527014
KNG1	0.794137715070504
KNTC1	0.102138208007199
KPNA1	0.00206298147458304
KPNA2	0.144091440247479
KPNA3	0.0235496664864097
KPNA4	0.0208579897997387
KPNA5	0.0519085696838545
KPNA6	0.0106097814322011
KPNA7	0.0478907645004066
KPNB1	0.0207097781977657
KPRP	0.321720347091807
KPTN	0.00554431848146052
KRAS	0.0527060471702514
KRBA1	0.036522558007573
KRBA2	0.0467932446784682
KRCC1	0.0200278481627892
KREMEN1	0.0655530218027462
KREMEN2	0.235924834505776
KRI1	0.0562667552150486
KRIT1	0.0102512583430263
KRR1	0.011914109087213
KRT10	0.0750474986843846
KRT12	0.0450874145576174
KRT13	0.621678786195377
KRT1	0.552167532640488
KRT14	0.336662564549373
KRT15	0.25106487600215
KRT16	0.336073306650065
KRT17	0.128287412505297
KRT18	0.060550675336965
KRT19	0.0399638232264743
KRT20	0.555531705938095
KRT222	0.0648534036955995
KRT23	0.0746018147578155
KRT2	0.298418215778106
KRT24	0.46106952731373
KRT25	0.244304923696257
KRT26	0.0131924732420189
KRT27	0.189863153350381
KRT28	0.106272657615951
KRT31	0.24265604531878
KRT32	0.153279625334738
KRT3	0.288942460201359
KRT33A	0.167683759471247
KRT33B	0.206550520947403
KRT34	0.155279099475578
KRT35	0.246557859074498
KRT36	0.43817646392011
KRT37	0.013706469167697
KRT38	0.132346849465834
KRT39	0.0239527659034333
KRT40	0.0247140846736684
KRT4	0.436810761957426
KRT5	0.167095157715299
KRT6A	0.309243872139055
KRT6B	0.479323312622947
KRT6C	0.561654052540937
KRT71	0.211092104894628
KRT72	0.00864172435453446
KRT73	0.0817021428733591
KRT7	0.0638143461421759
KRT74	0.0734881637430308
KRT75	0.190802816309582
KRT76	0.520445141512804
KRT77	0.190628650535683
KRT78	0.476996709614831
KRT79	0.289621704364761
KRT80	0.00572578031986184
KRT81	0.0374510177675993
KRT82	0.109038969141707
KRT83	0.147499160352826
KRT8	0.0309229245371412
KRT84	0.462504107228261
KRT85	0.345996801043836
KRT86	0.0920865532615735
KRT9	0.0289327720930873
KRTAP10-10	0.0612694129124107
KRTAP10-11	0.0471350232556376
KRTAP10-12	0.0189457969519479
KRTAP10-1	0.0372103523888578
KRTAP10-2	0.00316167285284115
KRTAP10-3	0.0377116984197755
KRTAP10-4	0.0285045474498347
KRTAP10-5	0.047626873503306
KRTAP10-6	0.00692022881706266
KRTAP10-7	0.0671653617000879
KRTAP10-8	0.0300029078840107
KRTAP10-9	0.05748414184702
KRTAP11-1	0.212400249984675
KRTAP1-1	0.142949926780879
KRTAP12-1	0.0536660416603969
KRTAP12-2	0.0583635912556438
KRTAP12-3	0.0130738709698889
KRTAP12-4	0.000915754089921387
KRTAP13-1	0.132826193054834
KRTAP13-2	0.243455320746832
KRTAP13-3	0.000181088169780241
KRTAP13-4	0.00791580811019798
KRTAP1-3	0.116586991090653
KRTAP15-1	0.000366846566333848
KRTAP1-5	0.125639788351849
KRTAP17-1	0.0644247541642585
KRTAP19-1	0.00899134044648146
KRTAP19-2	0
KRTAP19-3	0.0150827187560971
KRTAP19-4	0.000102776253979344
KRTAP19-5	0.00238364062510814
KRTAP19-6	5.14030668859102e-05
KRTAP19-7	0.000766007356287997
KRTAP19-8	0.000497825040385366
KRTAP20-1	0
KRTAP20-2	5.14030668859102e-05
KRTAP20-3	0
KRTAP20-4	0.000228140409867476
KRTAP21-1	0
KRTAP21-2	0.000249715984249873
KRTAP2-1	0.0684730920925041
KRTAP22-1	0
KRTAP2-2	0.0654034258920743
KRTAP23-1	0
KRTAP24-1	0.0335585477860902
KRTAP2-4	0.0591428850658081
KRTAP25-1	0
KRTAP26-1	0.0601139209233352
KRTAP27-1	0.000379117033706815
KRTAP3-1	0.135342889365235
KRTAP3-2	0.181102504504558
KRTAP3-3	0.159901745221913
KRTAP4-11	0.0401996774577725
KRTAP4-12	0.0913230823734632
KRTAP4-1	0.071674117513012
KRTAP4-2	0.069712910258591
KRTAP4-3	0.0540833511696936
KRTAP4-4	0.0735373307911878
KRTAP4-5	0.0445899067240701
KRTAP4-7	0.0995510630643474
KRTAP4-8	0.0353796436982046
KRTAP4-9	0.107688365464913
KRTAP5-10	0.0495269044324866
KRTAP5-11	0.0281418227953338
KRTAP5-1	0.0611733192904992
KRTAP5-2	0.00290189351656467
KRTAP5-3	0.035158681606297
KRTAP5-4	0.0133202404151013
KRTAP5-5	0.014645427785139
KRTAP5-6	0.0108950632604469
KRTAP5-7	0.0133686009402804
KRTAP5-8	0.0443282944110062
KRTAP5-9	0.0349063163279216
KRTAP6-1	5.14030668859102e-05
KRTAP6-2	0
KRTAP6-3	0.00021431477761934
KRTAP7-1	0.0494335186087654
KRTAP8-1	0.0733052856556242
KRTAP9-2	0.112888479821053
KRTAP9-4	0.108204178436148
KRTAP9-8	0.0553864992308312
KRTAP9-9	0.0581955104967733
KRTCAP2	0.0613851243707684
KRTCAP3	0.102405133621069
KRTDAP	0.455208466763113
KSR1	0.0511031712437813
KSR2	0.00339929257720387
KTELC1	0.0470075488974627
KTI12	0.0363806714156975
KTN1	0.0468987777262807
KY	0.100080614465329
KYNU	0.0929535863568422
L1CAM	0.0428070750508454
L1TD1	0.0760339213091363
L2HGDH	0.00378783657846957
L3MBTL	0.0817766856865351
L3MBTL2	0.0228399462940455
L3MBTL3	0.0163649351717438
L3MBTL4	0.035751770378596
LACE1	0.0270696008118985
LACRT	0.248107234749201
LACTB	0.0356444697443085
LACTB2	0.0352526427040334
LAD1	0.0323214085813066
LAG3	0.0379336314175289
LAGE3	0.108273426860412
LAIR1	0.01743857322321
LAIR2	0.0266237552696973
LALBA	0.436756230200859
LAMA1	0.0501684059440729
LAMA2	0.133397636508605
LAMA3	0.00500645910532432
LAMA4	0.0942571981418774
LAMA5	0.100639878409632
LAMB1	0.0809034832331978
LAMB2	0.0263602621859459
LAMB2L	0.0594189569816559
LAMB3	0.0298468992550581
LAMB4	0.196896669897047
LAMC1	0.0278842340276937
LAMC2	0.054000378951456
LAMC3	0.0640200290883582
LAMP1	0.022564352725046
LAMP2	0.0140458741041403
LAMP3	0.115001324649975
LANCL1	0.0341937211808854
LANCL2	0.0255391017469811
LANCL3	0.11005398977829
LAP3	0.0242974593391386
LAPTM4A	0.0030848538666527
LAPTM4B	0.168205341731104
LAPTM5	0.00118721100070817
LARGE	0.0309096773610057
LARP1	0.0337240619867689
LARP1B	0.00832467631321256
LARP4	0.0242200780127841
LARP4B	0.0264494315320413
LARP6	0.00198745752154291
LARP7	3.23731787103339e-05
LARS2	0.00294108167319563
LARS	0.0175588414047714
LAS1L	0.0263703693742094
LASP1	0.00420944677257345
LASS1	0.0923389030499478
LASS2	0.0273864191091256
LASS3	0.353390497917116
LASS4	0.030539517311722
LASS5	0.0353495669892558
LASS6	0.0266812641930403
LAT	0.0223649883002379
LAT2	0.0160931325050353
LATS1	0.0648408606952206
LATS2	0.0802911995754322
LAX1	0.0587325388964702
LAYN	0.00508069450161196
LBH	0.00985190940835524
LBP	0.480893298824285
LBR	0.0255483386813844
LBX1	0.0602671884093924
LBX2	0.0222265508016165
LBXCOR1	0.0162132973592918
LCA5	0.0118326366415798
LCA5L	0.0232862453735158
LCAT	0.200079244038165
LCE1A	0.0370780080303305
LCE1B	0.104586561363668
LCE1C	0.147441586332659
LCE1D	0.0212891442512086
LCE1E	0.020494294708429
LCE1F	0.0288582616696814
LCE2A	0.0894929092701694
LCE2B	0.14362698049213
LCE2C	0.151393023599584
LCE2D	0.106193866446714
LCE3A	0.123704490352732
LCE3B	0.000492895232213374
LCE3C	0.0544571724788968
LCE3D	0.401769226270027
LCE3E	0.312470742385998
LCE4A	0.000908805204120355
LCE5A	0.0384938145217217
LCE6A	0.0583140740735793
LCK	0.0565791825891874
LCLAT1	0.046920354118035
LCMT1	0.0377018410421572
LCMT2	0.0224360893392923
LCN10	0.00759676712698489
LCN12	0.0884009273509223
LCN1	0.302950261313557
LCN15	0.204272699358049
LCN2	0.0400503841438734
LCN6	0.157789481856589
LCN8	0.0633046124903763
LCN9	0.00632453608227964
LCNL1	0.134968317344374
LCOR	0.0722107365270448
LCORL	0.0445896250690779
LCP1	0.0537247447749097
LCP2	0.014098835125304
LCT	0.269855055617437
LCTL	0.122816238372718
LDB1	0.0657687717082173
LDB2	0.142506699309702
LDB3	0.312524025486932
LDHA	0.0425464287706831
LDHAL6A	0.00121743775207966
LDHAL6B	0.0633346954719041
LDHB	0.0235330536583137
LDHC	0.0922344752975529
LDHD	0.208975248446453
LDLR	0.106480401935683
LDLRAD1	0.0309608546772824
LDLRAD2	0.0255289675269603
LDLRAD3	0.00920245217103503
LDLRAP1	0.0245442648055089
LDOC1	0.0758051730184528
LDOC1L	0.00281856890341212
LEAP2	0.356966751793011
LECT1	0.032929667818883
LECT2	0.522428362680767
LEF1	0.0928163207774595
LEFTY1	0.0812810994293773
LEFTY2	0.160095869446024
LEKR1	0.0468763000227265
LELP1	0.00431177025835014
LEMD1	0.357482688362729
LEMD2	0.0336715602876914
LEMD3	0.00633518765127669
LENEP	0.0461148591600609
LENG1	0.0140122505518467
LENG8	0.0435249056400122
LENG9	0.00669299259233207
LEO1	0.00283067317326936
LEP	0.439462309590524
LEPR	0.166157173239
LEPRE1	0.0622548668490315
LEPREL1	0.107288924669777
LEPREL2	0.00917583984956546
LEPROT	0.0374680250480228
LEPROTL1	0.0151151140392407
LETM1	0.00138860105985532
LETM2	0.00646132601866096
LETMD1	0.00780416583724567
LEUTX	0.00148348173744876
LFNG	0.0172401525747057
LGALS12	0.281972733232043
LGALS13	0.00134619887090551
LGALS1	0.0320151764967255
LGALS14	0.17452165129577
LGALS2	0.246074216007746
LGALS3	0.0455240631136606
LGALS3BP	0.058565059520579
LGALS4	0.512161430544253
LGALS7	0.299799644130891
LGALS7B	0.165230713471592
LGALS8	0.00758258227698311
LGALS9	0.0220675837215379
LGALS9B	0.314825249534944
LGALS9C	0.27158311313685
LGI1	0.0125792530369727
LGI2	0.0917472369535968
LGI3	0.416204086510402
LGI4	0.144549275830374
LGMN	0.0365107737594316
LGR4	0.00318252702812996
LGR5	0.206311304928261
LGR6	0.164718025617766
LGSN	0.058761566876125
LGTN	0.0171057146386365
LHB	0.0129332926593444
LHCGR	0.0635409706928485
LHFP	0.128212107394827
LHFPL1	0.0178654544055704
LHFPL2	0.0287429189651055
LHFPL3	0.1013035687066
LHFPL4	0.0327322549393345
LHFPL5	0.119336487262013
LHPP	0.0332807973647715
LHX1	0.183464838347739
LHX2	0.0028102362654018
LHX3	0.0863088437254916
LHX4	0.0226540206658783
LHX5	0.00616991027722675
LHX6	0.0442572289162869
LHX8	0.109379650011642
LHX9	0.0165852545440046
LIAS	0.00835012842979118
LIF	0.00638139619466578
LIFR	0.130112592422567
LIG1	0.0751718665393936
LIG3	0.0287190857146401
LIG4	0.0625495587006425
LILRA1	0.042404228717662
LILRA2	0.0285200839853156
LILRA3	0.107872712794189
LILRA4	0.11525387163476
LILRA5	0.132837368858589
LILRA6	0.057798684454639
LILRB1	0.00180707655922585
LILRB2	0.0324177268700727
LILRB3	0.0428088254079444
LILRB4	0.0383357905416245
LILRB5	0.125812945893472
LILRP2	0.00403888652906039
LIM2	0.043179103925488
LIMA1	0.102683309337836
LIMCH1	0.158079486099705
LIMD1	0.0432433744684115
LIMD2	0.02388704128148
LIME1	0.0601940319319569
LIMK1	0.067521427366666
LIMK2	0.0560689338658302
LIMS1	0.0175267643988279
LIMS2	0.105944112649743
LIMS3	0.180083361707425
LIMS3-LOC440895	0.0503955778221279
LIN28A	0.14789322355904
LIN28B	0.332466877035156
LIN37	0.0565295734863983
LIN52	0.00440713249550287
LIN54	0.0168848790208018
LIN7A	0.21670798550238
LIN7B	0.0626709403074781
LIN7C	0.0133314507831539
LIN9	0.100524644508333
LINGO1	0.155087419480684
LINGO2	0.0361699911479705
LINGO3	0.0430625672778326
LINGO4	0.00760555834825775
LINS1	0.014615341430562
LIPA	0.0556212173013883
LIPC	0.27393045441385
LIPE	0.222817007617298
LIPF	0.792711279589182
LIPG	0.185462935460872
LIPH	0.155530583542725
LIPI	0.105503601291632
LIPJ	0.0375559536757552
LIPK	0.164561793614043
LIPM	0.0701896266766114
LIPN	0.108208246023926
LIPT1	0.0346287915700154
LIPT2	0.0844021285524267
LITAF	0.055095513336626
LIX1	0.131384132527239
LIX1L	0.0546670896518735
LLGL1	0.013744921464761
LLGL2	0.00631249615334429
LLPH	0.0401651259809832
LMAN1	0.0146897788614485
LMAN1L	0.370178234339994
LMAN2	0.0131223385715551
LMAN2L	0.0259399008062594
LMBR1	0.0205145854183129
LMBR1L	0.00767774527804135
LMBRD1	0.0372623514447256
LMBRD2	0.0952496901222915
LMCD1	0.0113364561840029
LMF1	0.0592601386532925
LMF2	0.0333477676686578
LMLN	0.0172704026027352
LMNA	0.0331890316394213
LMNB1	0.137793973530798
LMNB2	0.0649127533522856
LMO1	0.0538540144796603
LMO2	0.0827999516893146
LMO3	0.0718909410655893
LMO4	0.0738750554675121
LMO7	0.0939763384339532
LMOD1	0.242970769491994
LMOD2	0.496384277247712
LMOD3	0.343004570210646
LMTK2	0.0372794773824714
LMTK3	0.0215724821725385
LMX1A	0.0101908507778782
LMX1B	0.103203721147528
LNP1	0.020399735133579
LNPEP	0.092744601955574
LNX1	0.0628529111546281
LNX2	0.0583825128573114
LOC100009676	0.0244690108125528
LOC100101266	0.00177225918770695
LOC100101938	0.0112803803530898
LOC100124692	0.245141709711414
LOC100125556	0.078305328559393
LOC100126784	0.0245186534628048
LOC100127888	0.13553728964791
LOC100128023	0.0285195313465989
LOC100128076	0.198011730065681
LOC100128164	0.0679659857849498
LOC100128191	0.11086258011075
LOC100128239	0.0355135508752611
LOC100128288	0.00842294891936192
LOC100128292	0.0101164052014515
LOC100128542	0.0354616872695504
LOC100128554	0.0348822876479802
LOC100128573	0.00342289002404327
LOC100128640	0.0714147977437258
LOC100128675	0.0493573302404755
LOC100128788	0.07287752951175
LOC100128811	0.0239531946871193
LOC100128822	0.048367229934228
LOC100128842	0.0737606348687675
LOC100128977	0.09863656165764
LOC100129034	0.000275629757798644
LOC100129055	0.0517570044791509
LOC100129066	0.0458329277973705
LOC100129387	0.0418386323260605
LOC100129534	0.0319714424383046
LOC100129550	0.0182338491218471
LOC100129637	0.0269280151147287
LOC100129716	0.0218541414292855
LOC100129726	0.0751912446202511
LOC100129935	0.00123970225051573
LOC100130015	0.0156326695845753
LOC100130093	0.0101040445862464
LOC100130148	0.103319008995774
LOC100130238	0.115055867995071
LOC100130264	0.00231032644880002
LOC100130274	0.121089886236501
LOC100130331	0.0473476654177313
LOC100130386	0.0472197706773983
LOC100130522	0.0222805205923128
LOC100130557	0.0699055565903996
LOC100130581	0.0142093184471764
LOC100130691	0.117529911194069
LOC100130776	0.00607522590701109
LOC100130872	0.0592902393048054
LOC100130932	0.0576433508260579
LOC100130933	0.164885321594668
LOC100130987	0.0111248682707904
LOC100131193	0.0429642319347322
LOC100131434	0.0667141923914859
LOC100131496	0.0584410984594326
LOC100131551	0.03330887909479
LOC100131691	0.0485444570259794
LOC100131726	0.149111744827148
LOC100132111	0.000576667868529002
LOC100132215	0.00623118235867949
LOC100132247	0.0583170279980297
LOC100132287	0.0212363117328504
LOC100132288	0.0650264515387325
LOC100132354	0.0762219474543333
LOC100132707	0.0102621125152414
LOC100132724	0.0225080710402286
LOC100132831	0.0340011912509781
LOC100132832	0.0106264256265412
LOC100133050	0.0123453076867663
LOC100133161	0.0273258669773152
LOC100133308	0.0503546192833381
LOC100133331	0.0300134819449845
LOC100133469	0.195132388977484
LOC100133545	0.145711680966851
LOC100133612	0.0319626815474503
LOC100133669	0.106124376707881
LOC100133893	0.0149894194094524
LOC100133920	0.0258042509782633
LOC100133957	0.0245279421259018
LOC100133985	0.0540544451130472
LOC100133991	0.0446476652495527
LOC100134229	0.00838870863854607
LOC100134259	0.0363750975990833
LOC100134368	0.00900696280272852
LOC100134713	0.0734885186497483
LOC100134868	0.0109626875839644
LOC100144603	0.0297105877724478
LOC100144604	0.104431927256413
LOC100169752	0
LOC100170939	0.0241932965731464
LOC100188947	0.170681957893268
LOC100188949	0.0548134745882112
LOC100189589	0.0106634463423738
LOC100190938	0.0798402709523221
LOC100190939	0.00159264353859856
LOC100190940	0.039867425700731
LOC100190986	0.0156292262476804
LOC100192378	0.0109218438929363
LOC100192379	0.0300248339365972
LOC100192426	0.0454642661446127
LOC100216001	0.0414425279847707
LOC100216545	0.0561353246558591
LOC100233209	0.0572831858497212
LOC100240726	0.0766155993411496
LOC100240734	0.0223274834724884
LOC100240735	0.078435204398543
LOC100268168	0.0116875975287453
LOC100270710	0.0461222436615738
LOC100270746	0.0779511828030731
LOC100270804	0.0814070991763311
LOC100271722	0.0109351240135132
LOC100271831	0.331723004057522
LOC100271832	0.03798270377822
LOC100271836	0.00530451064181823
LOC100272146	0.0188971254910856
LOC100272216	0.0860607781768066
LOC100272217	0.0251280986086528
LOC100272228	0.0798505471512933
LOC100286793	0.0938592965016022
LOC100286844	0.0296340878157551
LOC100287227	0.0507590458437483
LOC100287704	0
LOC100287718	0.200443212484502
LOC100288778	0.0171384838514281
LOC100289341	0.0147581815780775
LOC100302401	0.0230691731119827
LOC100302640	0.0188669474993461
LOC100302650	0.157400786738111
LOC100303728	0.00903180283378925
LOC113230	0.0344847672284163
LOC115110	0.0786046671939532
LOC116437	0.159410220035882
LOC121838	0.151073168131583
LOC121952	0.183978948526861
LOC126536	0.0207923029658792
LOC127841	0.0391758744348133
LOC134466	0.0243748321650164
LOC143188	0.0151649804148129
LOC143666	0.127133725229878
LOC144438	0.0213120219462593
LOC144486	0.07735348276495
LOC144571	0.00265058215774728
LOC144742	0.00813488693668314
LOC144776	0.0381809606987849
LOC145474	0.0333710452317521
LOC145783	0.0177480041086477
LOC145820	0.183979155555716
LOC145837	0.254506879705482
LOC145845	0.0172300385512745
LOC146336	0.260645306585599
LOC146481	0.0056446125041624
LOC146880	0.0360453193208552
LOC147727	0.011807592260299
LOC147804	0.0147650156039748
LOC148145	0.00785044421692481
LOC148189	0.0345501894279768
LOC148413	0.0290609760321054
LOC148696	0.132177534340934
LOC148709	0.0742257136522693
LOC148824	0.0175653289392255
LOC149134	0.0542035081191603
LOC149620	0.340035540789724
LOC149837	0.0229982138902797
LOC150185	0.0683348262140834
LOC150197	0.0742941307398613
LOC150381	0.0255308859578113
LOC150527	0.0329221784677891
LOC150568	0.0230862592850084
LOC150622	0.0903220464538662
LOC150776	0.0404763350872392
LOC150786	0.00541718706545357
LOC151009	0.0273097103078274
LOC151162	0.0043677362174941
LOC151174	0.0576647627243709
LOC151300	0.00185280042045563
LOC151534	0.0838344832732725
LOC151658	0.145823209606465
LOC152024	0.0792161593610574
LOC152217	0.0829434893394735
LOC152225	0.0180965169429165
LOC153328	0.0767976084698366
LOC153684	0.0304132126535737
LOC153910	0.0120475212122802
LOC154449	0.00661226008420017
LOC154761	0.0598269506775378
LOC154822	0.000559533723297366
LOC157381	0.067185561144635
LOC157627	0.160624612837585
LOC158376	0.00606522797696154
LOC158572	0.00170471909533854
LOC158696	0.096997864498292
LOC162632	0.00067872093177951
LOC168474	0.022327207136753
LOC200030	0.00411702175543874
LOC200726	0.00958501678921093
LOC201651	0.0240633307459688
LOC202181	0.0122670094167932
LOC202781	0.0482625118507641
LOC219347	0.00352519685487073
LOC220429	0.0165641982433665
LOC220594	0.0442523011574174
LOC220729	0.0812546433204417
LOC220930	0.0286476178481862
LOC221122	0.00446064011767758
LOC221442	0.0120920632529449
LOC221710	0.0173435016340214
LOC222699	0.0552744375498865
LOC253039	0.00223831176521692
LOC253724	0.0239427222565104
LOC254312	0.00143521577302316
LOC254559	0.124549626345562
LOC255025	0.000313130874181043
LOC255167	0.196263747655035
LOC256880	0.103069133155255
LOC257358	0.0278090627267701
LOC25845	0.0997787597775852
LOC26102	0.00861054939120916
LOC282997	0.0166499831641154
LOC283050	0.0346248099262569
LOC283070	0.0085622738619369
LOC283174	0.0600260115609565
LOC283267	0.0388057028939349
LOC283314	0.00632035082901539
LOC283332	0.0260524018627351
LOC283392	0.145517243013686
LOC283404	0.113026494164277
LOC283663	0.0870579286786833
LOC283731	0.119370839317076
LOC283761	0.0216289344909897
LOC283856	0.0535455865624137
LOC283867	0.110584206851152
LOC283914	0.00207573207872934
LOC283922	0.00586965590573501
LOC283999	0.162262376400098
LOC284009	0.0151924509145491
LOC284023	0.0576067032351513
LOC284100	0.0427156498588426
LOC284232	0.0149187853917912
LOC284233	0.0658355188723165
LOC284276	0.0139177038514455
LOC284379	0.0295734701528058
LOC284440	0.0165823093180709
LOC284441	0.0166895533307353
LOC284551	0.130779944824396
LOC284578	0.267582667000891
LOC284632	0.0521231176391109
LOC284661	0.024976496287189
LOC284688	0.000528707145551876
LOC284749	0.096362235687384
LOC284788	0.0116745102390652
LOC284798	0.0704380053311793
LOC284837	0.0646065517326475
LOC284900	0.0140705377775314
LOC285033	0.0351852460740849
LOC285045	0.0282756762557434
LOC285074	0.016735188505097
LOC285194	0.00937126817713939
LOC285205	0.204812867868182
LOC285359	0.0259355638766454
LOC285370	0.00292008849088723
LOC285375	0.0632583697125666
LOC285401	0.0301225362990399
LOC285419	0.0336725371011728
LOC285456	0.112165295448672
LOC285501	0.00556835295683557
LOC285548	0.0847995753929276
LOC285593	0.0136150330295482
LOC285627	0.0132247766573671
LOC285629	0.247733461566198
LOC285692	0.035642179370631
LOC285696	0.0119408671727335
LOC285733	0.379182177778306
LOC285735	0.00942942876505377
LOC285740	0.0277362645789043
LOC285768	0.078804766123616
LOC285780	0.0806057620956173
LOC285796	0.00205455656327599
LOC285830	0.0797276202364118
LOC285847	0.00943319867283411
LOC285954	0.00376441733446716
LOC286002	0.513944024148121
LOC286094	0.00275626062704419
LOC286135	0.000729847070315385
LOC286238	0.000526082247173012
LOC286359	0.00517211243834686
LOC286367	0.0529844348296136
LOC286467	0.209111532535065
LOC29034	0.158833765404615
LOC338588	0.0134323702265329
LOC338651	0.00493335178521332
LOC338758	0.0399166165529049
LOC338799	0.0386416365962317
LOC339047	0.00584923503000687
LOC339240	0.0437223586090902
LOC339290	0.047479448949556
LOC339524	0.0752727771029499
LOC339535	0.13082351368678
LOC339568	0.000219273094852615
LOC339674	0.0385859398506786
LOC339788	0.00777833041722464
LOC340017	0.0012147690447879
LOC340074	0.00666205545283757
LOC340094	0.118676418637849
LOC340357	0.00668064571917299
LOC340508	0.0729124321726179
LOC341056	0.0253234652618528
LOC342346	0.030977367662929
LOC344595	0.00941035377988973
LOC344967	0.0271520603560882
LOC347376	0.00960914678355262
LOC348021	0.0218609195937534
LOC348840	0.0126756549779986
LOC348926	0.0510588562284356
LOC349114	0.0157004792417183
LOC349196	0.0317958468551232
LOC360030	0.000539575424253874
LOC374443	0.043835736723694
LOC374491	0.0880231125262557
LOC375190	0.00213022788962162
LOC387646	0.00663856191729137
LOC387647	0.0245468324770322
LOC388152	0.0749793479393891
LOC388242	0.0966386943212019
LOC388387	0.216277547960022
LOC388428	0.0418135359162191
LOC388588	0.0326071335126405
LOC388692	0.0243632412747001
LOC388789	0.0415301327770886
LOC388796	0.0910104288690117
LOC388946	0.000214237099418251
LOC388955	0.0353737002886176
LOC389033	0.128548897393084
LOC389332	0.365600168043465
LOC389333	0.0417590129266058
LOC389458	0.126657120170222
LOC389493	0.0863961082757174
LOC389634	0.0468881682909412
LOC389705	0.0943470635832082
LOC389791	0.11597753369275
LOC390595	0.0214425395854171
LOC390858	0.0112393064318697
LOC391322	0.045849686667135
LOC392196	0.0168085850259576
LOC399744	0.0492779125615662
LOC399815	0.182095147863993
LOC399959	0.0265172914332602
LOC400027	0.0116036770007127
LOC400043	0.07097140459317
LOC400657	0.00238791731909138
LOC400696	0.20434480847056
LOC400752	0.0698841020557589
LOC400759	0.0703818285439408
LOC400794	0.0164914964879026
LOC400804	0.0509020227471418
LOC400891	0.0380543466495443
LOC400927	0.0561933081805808
LOC400931	0.00291545926614084
LOC400940	0.0134671396153936
LOC401010	0.00754092827634456
LOC401052	0.0206629752033316
LOC401093	0.106041166701443
LOC401127	0.0142936509865341
LOC401387	0.177677272559168
LOC401397	0.0118642723808043
LOC401431	0.0390832059862256
LOC401463	0.0555162582818253
LOC401588	0.0455902853562622
LOC402377	0.0119941520763632
LOC402644	0.00311650966466693
LOC407835	0.0126284746046037
LOC415056	0.00247482355405751
LOC440040	0.00267536409216652
LOC440173	0.0277516836535592
LOC440354	0.0208574598499721
LOC440356	0.229232415013375
LOC440461	0.0893153025470106
LOC440563	0.00738200017899419
LOC440896	0.0289801856238348
LOC440905	0.143445479653802
LOC440925	0.0320375405676894
LOC440944	0.0674370575219979
LOC440957	0.0114805629091033
LOC441046	0.0139114657787871
LOC441089	0.0450942111367446
LOC441177	0.0956443927986227
LOC441204	0.0457669120365236
LOC441208	0.026781577457151
LOC441294	0.0013602874603267
LOC441454	0.0221083380746311
LOC441455	0.0393521676967507
LOC441601	0.049570739200479
LOC441666	0.113734228531191
LOC441869	0.1255702704491
LOC442308	0.00225941205864793
LOC442421	0.0210765324171643
LOC442454	0.0197829345476247
LOC442459	0.00282210749987232
LOC493754	0.0125120819065391
LOC494141	0.0130717663384918
LOC541471	0.043415870455146
LOC541473	0.063444189297595
LOC550112	0.0139443577278282
LOC550643	0.054577981592318
LOC554202	0.0308502224263462
LOC55908	0.378131291525396
LOC572558	0.263474896514077
LOC595101	0.0323370115806711
LOC606724	0.0309161912486861
LOC613037	0.0491066492967073
LOC619207	0.0734581519541692
LOC641298	0.0476382786941891
LOC641367	0.0451394844195246
LOC642587	0.157768082561631
LOC642597	0.0869194299261223
LOC642826	0.0163395865897276
LOC642846	0.0999417251664005
LOC642852	0.0307919288509948
LOC642929	0.00113382026683722
LOC643008	0.17387092871859
LOC643387	0.0319918644935365
LOC643486	0.0080512490104972
LOC643677	0.0481555960463056
LOC643719	0.0810772021189127
LOC643763	0.173914514642146
LOC643837	0.0332307269161939
LOC643923	0.0106948935982463
LOC643955	0.0809487350473887
LOC644145	0.00716759881105793
LOC644165	0.0590668834808254
LOC644172	0.0169612043068611
LOC644538	0.0218700754399905
LOC644669	0.0373496305627947
LOC644936	0.00592036505981238
LOC645166	0.0209523910810536
LOC645323	0.10251263892603
LOC645332	0.0540837654173254
LOC645431	0.154242271239792
LOC645676	0.0646778052025415
LOC645752	0.0398073533783809
LOC646214	0.00806234447572365
LOC646471	0.0212122327790589
LOC646498	0.00206423371011899
LOC646627	0.442046755784663
LOC646762	0.0235248778168049
LOC646813	0.000551157789640983
LOC646851	0.0882465438669789
LOC646982	0.0491095425033903
LOC646999	0.00846926301142429
LOC647121	0.00768577445402281
LOC647288	0.0205447074042672
LOC647309	0.241610284487095
LOC647859	0.0339647265631415
